Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency,hotspot_ratio,patient_frequency_norm,high_impact_ratio_norm,hotspot_ratio_norm,gene_priority_score,log_n_mutations
PTGS1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
PTH1R,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
PUS1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
NDRG2,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.3862943611198906
ARPP21,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ARRDC5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ARSA,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ARSF,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ZNF286A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
CELF2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
CELF4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
PUS7,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
VGLL2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
VIPR1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
VLDLR,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
VN1R4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
VPS4A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ABCF1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ABHD12,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
PTER,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
PTGER4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
PTGFR,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
PSRC1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
VCPIP1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
CDHR3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STOML3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STON1-GTF2A1L,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MSRB2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MSTN,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MS4A6A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MS4A6E,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPS15,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ABCB8,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
CEP131,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
CER1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SLFN14,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ABCB10,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
PTPRE,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
CEACAM7,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
CDR2L,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
AAMP,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
CELF5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ART4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ARTN,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LPCAT1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LONRF2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LONRF3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LORICRIN,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STK35,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGHV3-53,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGHV4-34,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGHV7-81,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STMN3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STMN4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STN1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STOML1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STOML2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIAE,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIAH2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIAH3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPS33,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPS35,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPS9,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGHV1-3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGHV3-38,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRTO4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MS4A15,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MS4A2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LOX,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LMLN,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LMOD2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LPP,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SLF2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STK33,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIGLEC14,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
APEX1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
APH1B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
APOA4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
APOBEC3D,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STAU2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGIP,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MS4A3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGLV3-9,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IRF6,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.3862943611198906
MRPS16,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPS27,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPS30,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STK17A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MSGN1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGLL5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STEAP1B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STEAP2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIGLEC15,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIGLEC5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIGLEC7,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPL32,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPL46,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPL47,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPL53,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGLV7-46,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STK17B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGKV1D-43,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STK19,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STK25,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STK32A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGSF22,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
STARD6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPL1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPL13,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRPL15,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIM1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIRT1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MPHOSPH9,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL7R,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IKBKE,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGHV1-2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
BCR,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL13RA1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGSF8,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IHO1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGKV6-21,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MPP2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SSTR5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SSX1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SSX2IP,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL17REL,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LHFPL5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LHFPL6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LHX6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
RBBP4,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.3862943611198906
NEU3,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.3862943611198906
MROH2A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MPPED2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MPZL3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SIRT2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ST7L,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IGSF11,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LRR1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LRRC10,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LRRC15,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LRRC17,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LIMK2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LIN54,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ZNF273,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL18BP,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL1RAPL1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IKZF2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRGPRX2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MRGPRX4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MPP3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MPP4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
APOC3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
APOF,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
APOBEC4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ST3GAL3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ST3GAL5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL33,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL34,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL4I1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL6R,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SKIDA1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SLAMF7,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LHX9,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LIAS,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LIX1L,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LMAN1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
LMAN2L,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SMC1B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MOS,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IMP3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ZKSCAN3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL2RA,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IL31,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
INTS13,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SRSF3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SRSF6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SOCS7,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.3862943611198906
FASLG,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.3862943611198906
SIRT3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MPHOSPH8,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ZNF416,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ZNF417,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ZNF419,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ZNF420,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SSBP2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
ZMAT1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
BCL2L12,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
IMPA2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SLC12A6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MNS1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
MMP28,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SSC4D,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
SSH3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.008064516129032367,0.0,0.0,0.0040322580645161836,1.0986122886681098
